WB	0.87	-0.60	a1b1	h2h4	r2qkb1r/ppp1pppp/2n5/3p4/3P1Bb1/2P1PN2/P1P2PPP/R2QKB1R w KQkq - 1 7
WB	1.79	-1.59	d1f3	g2f3	r2qkb1r/ppp1pppp/2n5/3p4/3P1B1P/2P1Pb2/P1P2PP1/R2QKB1R w KQkq - 0 8
WB	4.07	-2.50	f4g5	b1b7	r2q1rk1/ppp2ppp/2n5/2bpP3/5B1P/2P1PP2/P1P2P2/1R1QKB1R w K - 3 11
WB	5.01	-1.22	b7b5	b7b3	2rq1rk1/pRp2ppp/2n5/2bpP3/5B1P/2P1PP2/P1P2P2/3QKB1R w K - 1 12
WB	7.86	-4.24	b5d5	d1d5	2rqr1k1/p1p1bppp/2n5/1R1pP3/5B1P/2P1PP2/P1P2P2/3QKB1R w K - 5 14
WB	4.82	-0.72	f1c4	d5d1	2r1r1k1/p1p1bp1p/2n3p1/3RP3/5B1P/2P1PP2/P1P2P2/4KB1R w K - 0 16
WB	9.40	-0.62	d1d5	c6e4	5rk1/p1p1rp1p/2B3p1/2b1P3/5B1P/2P1PP2/P1P2P2/3RK2R w K - 1 20
WB	10.76	-2.05	e4d5	e5f6	5rk1/p1p1r2p/6p1/2b1Pp2/4BB1P/2P1PP2/P1P2P2/3RK2R w K f6 0 21
BB	-1.74	1.52	f6e4	d7d5	r1bqkb1r/pppp1ppp/2n2n2/1N6/3pP3/5N2/PPP2PPP/R1BQKB1R b KQkq - 1 5
BB	-0.53	3.44	f6d5	f8b4	r1bqkb1r/ppp2ppp/2n2n2/1N1P4/3p4/5N2/PPP2PPP/R1BQKB1R b KQkq - 0 6
BB	2.84	1.26	d4c3	d8e7	r1bqk2r/ppp2ppp/2n2n2/1N1P4/1b1p4/2P2N2/PP3PPP/R1BQKB1R b KQkq - 0 7
BB	-5.30	1.78	f6d5	f6e4	r1b1k2r/ppp1qppp/2n2n2/1N1P4/1b6/2P2N2/P2K1PPP/R1BQ1B1R b kq - 0 9
BB	-3.70	1.46	c8f5	e4f2	r1b1k2r/ppp1qppp/2n5/1N1P4/1b2n3/2P2N2/P1K2PPP/R1BQ1B1R b kq - 2 10
BB	-5.12	5.12	c8f5	f2h1	r1b1k2r/ppp1qppp/2n5/1N1P4/1b6/2P2N2/P1KQ1nPP/R1B2B1R b kq - 1 11
BB	0.00	4.18	c8f5	e7e4	r1b1k2r/ppp1qppp/2P5/1N6/1b6/2P2N2/P1KQ2PP/R1B2B1n b kq - 0 12
BB	0.00	2.46	c6f6	c6d5	r1b1k2r/ppp2ppp/2q5/b5N1/3N4/2P5/PK1Q2PP/R1B2B1n b kq - 1 15
BB	0.00	8.79	e8f8	e8d8	r1b1k2r/ppp2ppp/8/b2q2N1/3N4/2P5/PK2Q1PP/R1B2B1n b kq - 3 16
BB	9.36	4.48	d8d7	d5f7	r1bk3r/ppp2Npp/8/b2q4/3N4/2P5/PK2Q1PP/R1B2B1n b - - 0 17
BB	16.16	983.75	f7f6	d8d7	r1bk3r/ppp2qpp/8/b5B1/3N4/2P5/PK2Q1PP/R4B1n b - - 1 18
BB	5.94	994.02	c7c6	d7d6	r1b4r/pppk1qpp/8/bQ4B1/3N4/2P5/PK4PP/R4B1n b - - 3 19
BB	7.96	991.98	c8g4	c8d7	r1b4r/ppp2qpp/3k4/Q5B1/3N4/2P5/PK4PP/R4B1n b - - 0 20
WB	0.80	-0.55	f1b5	b1c3	r1bqkb1r/ppp1pppp/2n5/3p4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq - 1 5
WB	1.16	-1.14	a1b1	h2h4	r2qkb1r/ppp1pppp/2n5/3p4/3P1Bb1/2P1PN2/P1P2PPP/R2QKB1R w KQkq - 1 7
WB	1.62	-1.53	d1f3	g2f3	r2qkb1r/ppp1pppp/2n5/3p4/3P1B1P/2P1Pb2/P1P2PP1/R2QKB1R w KQkq - 0 8
WB	3.69	-1.86	f4g5	b1b7	r2q1rk1/ppp2ppp/2n5/2bpP3/5B1P/2P1PP2/P1P2P2/1R1QKB1R w K - 3 11
WB	5.00	-1.22	b7b5	b7b3	2rq1rk1/pRp2ppp/2n5/2bpP3/5B1P/2P1PP2/P1P2P2/3QKB1R w K - 1 12
WB	7.87	-4.02	b5d5	d1d5	2rqr1k1/p1p1bppp/2n5/1R1pP3/5B1P/2P1PP2/P1P2P2/3QKB1R w K - 5 14
WB	9.61	-0.95	d1d5	c6e4	5rk1/p1p1rp1p/2B3p1/2b1P3/5B1P/2P1PP2/P1P2P2/3RK2R w K - 1 20
WB	10.70	-2.07	e4d5	e5f6	5rk1/p1p1r2p/6p1/2b1Pp2/4BB1P/2P1PP2/P1P2P2/3RK2R w K f6 0 21
WB	1.10	-1.10	d1b3	c4c5	r1bq1rk1/ppp1nppp/2n5/3pP3/2P5/4PN2/PP1N1PPP/R2QKB1R w KQ - 1 8
WB	1.03	-0.88	f1b5	h2h4	r1bq1rk1/ppp2ppp/2n5/2PpPn2/8/4PN2/PP1N1PPP/R2QKB1R w KQ - 1 9
WB	0.71	-1.08	d1c2	h1h3	r2q1rk1/ppp2ppp/2n1b3/2PpPn2/7P/4PN2/PP1N1PP1/R2QKB1R w KQ - 1 10
WB	1.18	-3.06	d1b3	a2a4	r2q1rk1/pppb1ppp/8/2PpPnN1/1n5P/4P2R/PP1N1PP1/R2QKB2 w Q - 5 12
WB	-1.48	-4.31	g5f3	f2f4	r2q1rk1/pppb3p/5p2/2Pp1nN1/Pn5P/4P2R/1P1N1PP1/R2QKB2 w Q - 0 14
WB	-2.90	-2.42	d2e4	a4a5	r2q1rk1/ppp4p/2b5/2Pp1nP1/Pn3P2/4P2R/1P1N2P1/R2QKB2 w Q - 1 16
WB	-2.75	-1.97	a1c1	g2g4	2rq1rk1/ppp4p/2b5/P1Pp1nP1/1n3P2/4P2R/1P1N2P1/R2QKB2 w Q - 1 17
WB	1.20	-4.02	d1b3	h3h6	2rq1rk1/ppp1n2p/2b5/P1Pp2P1/1n3PP1/4P2R/1P1N4/R2QKB2 w Q - 1 18
WB	-0.72	-6.03	d2e4	f4f5	2rq1rk1/pppbn2p/7R/P1Pp2P1/1n3PP1/4P3/1P1N4/R2QKB2 w Q - 3 19
WB	2.04	-8.26	d1b3	e4e5	2rqr1k1/pp1bn2p/2p4R/P1Pp1PP1/1n2P1P1/8/1P1N4/R2QKB2 w Q - 1 21
