WB	0.66	-0.52	f3d2	d4d5	r2qk2r/pbpnbpp1/1p1ppn1p/8/2PPP2P/2N1BN2/PP3PP1/R2QKB1R w KQkq - 2 9
WB	1.25	-0.81	f3d2	a2a4	r2qk2r/pbpnbpp1/1p1p1n1p/3Pp3/2P1P2P/2N1BN2/PP3PP1/R2QKB1R w KQkq - 0 10
WB	1.09	-1.09	f3d2	h4h5	r2qk2r/pb1nbpp1/1ppp1n1p/3Pp3/P1P1P2P/2N1BN2/1P3PP1/R2QKB1R w KQkq - 0 11
WB	2.47	-2.47	b2b4	e1d2	r2qk2r/pb1nbpp1/1p1p3p/1BnPp2P/P3P3/2N1BN2/1P3PP1/R2QK2R w KQkq - 3 14
WB	0.16	-0.91	d2e1	d1c2	r2q1rk1/pb1nbpp1/1p1p3p/1BnPp2P/P3P3/2N1BN2/1P1K1PP1/R2Q3R w - - 5 15
WB	3.02	-3.13	b2b4	e3c5	r4rk1/2q1bpp1/ppPp1n1p/2n1p2P/P3P3/2N1BN2/1PQ1KPP1/R6R w - - 1 19
WB	-0.16	-2.02	c3d5	c2d3	r4rk1/2q1bpp1/p1Pp1n1p/2p1p2P/P3P3/2N2N2/1PQ1KPP1/R6R w - - 0 20
WB	-2.39	-1.46	f3d2	c3d5	r4rk1/4bpp1/p1qp1n1p/2p1p2P/P3P3/2NQ1N2/1P2KPP1/R6R w - - 0 21
BB	0.15	1.17	e7e6	a7a5	rnb1kb1r/ppq1pppp/5n2/2pp2B1/3P4/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5
BB	0.27	1.18	e7e6	h7h5	rnb1kb1r/1pq1pppp/5n2/p1pp2B1/3P4/2PBPN2/PP3PPP/RN1QK2R b KQkq - 1 6
BB	1.24	0.75	g7g6	c8d7	rnb1kb1r/1pq1ppp1/5n2/p1pp2Bp/3P4/2PBPN2/PP1N1PPP/R2QK2R b KQkq - 1 7
BB	1.26	0.85	f8g7	c5d4	rn2kb1r/1pqbpp2/5np1/p1ppN1Bp/3P4/2PBP3/PP1NQPPP/R3K2R b KQkq - 1 9
BB	2.00	4.43	f8g7	f8h6	rn2kb1r/1pqbpp2/5np1/p2pN1Bp/3P4/2PB4/PP1NQPPP/R3K2R b KQkq - 0 10
BB	1.10	2.87	b8c6	a8a6	rn2k3/1pqbpp2/6pr/p2p4/3P2p1/2PB2P1/PP1NQP1P/R4RK1 b q - 0 14
WB	2.55	-1.34	b2b3	c3b5	rn1qkb1r/p3pppp/2p2n2/1b6/2pP4/2N1PN2/1P3PPP/R1BQKB1R w KQkq - 0 8
WB	2.06	-2.45	b2b3	f3e5	r2qkb1r/p3pppp/2n2n2/1p6/2pP4/4PN2/1P1B1PPP/R2QKB1R w KQkq - 2 10
WB	-0.07	-0.91	d2a5	d4e5	r2qkb1r/p3pppp/5n2/1p2n3/2pP4/4P3/1P1B1PPP/R2QKB1R w KQkq - 0 11
WB	-0.91	-0.71	f1e2	d2b4	r2qkb1r/p3pppp/8/1p2P3/2p1n3/4P3/1P1B1PPP/R2QKB1R w KQkq - 1 12
WB	-1.82	-3.27	b4a5	b4d6	r3kb1r/p4ppp/4p3/1p2P3/1Bp1n3/4P3/1P3PPP/3RKB1R w Kkq - 0 14
WB	-4.97	-5.19	f1c4	d6a3	2kr1b1r/p4ppp/3Bp3/1p2P3/2p1n3/4P3/1P3PPP/3RKB1R w K - 2 15
WB	-10.40	-0.54	d1d2	d1e1	2k2b1r/p4ppp/4p3/1p2P3/2p5/B3P3/1P3nPP/3K1B1R w - - 0 17
WB	-10.82	-1.78	a3f8	g2g3	2k2b1r/p4ppp/4p3/1p2P3/2p5/B3P3/1P4PP/4KB1n w - - 0 18
WB	-9.97	-4.94	f1c4	f1g2	2k2b1r/p4ppp/4p3/4P3/1pp5/B3P1P1/1P5P/4KB1n w - - 0 19
WB	-16.17	-11.70	b2a3	g2h1	2k2b1r/p4ppp/4p3/4P3/2p5/p3P1P1/1P4BP/4K2n w - - 0 20
