WB	-0.69	-2.04	c2b2	h2h4	r3r1k1/2p2pp1/1p1p3p/p1nP1bq1/P1P1p3/1PB3P1/2Q1PPBP/R2R2K1 w - - 5 21
WB	0.34	-0.75	d2d4	e1g1	r1bqkbnr/pp2pppp/2n5/2pp4/8/5NP1/PPPPPPBP/RNBQK2R w KQkq - 2 4
WB	1.74	-1.61	c2c4	c1e3	r1bqkb1r/pp3p1p/2n2np1/2Ppp3/8/5NP1/PPP1PPBP/RNBQ1RK1 w kq - 0 7
WB	0.50	-1.27	c2c3	d1d3	r1bqk2r/pp3p1p/2n2np1/2b1p1B1/3p4/5NP1/PPP1PPBP/RN1Q1RK1 w kq - 0 9
WB	-0.14	-4.05	g5f6	d3c4	r1bqk2r/pp3p1p/2n2np1/2b3B1/3pp3/3Q1NP1/PPP1PPBP/RN3RK1 w kq - 0 10
WB	-4.55	-1.10	f1d1	g1g2	r1bqk2r/pp3p1p/2n2np1/2Q3B1/3p4/6P1/PPP1PPpP/RN3RK1 w kq - 0 12
WB	-4.59	-0.91	f1d1	h2h4	r1b2rk1/pp3p1p/2n3p1/3n2B1/3p4/N5P1/PPP1PPKP/R4R2 w - - 2 15
WB	-1.22	-2.29	e2e4	c3c4	r4rk1/1p3p1p/p1n3p1/3n1bB1/7P/N1P2PP1/P3P1K1/R6R w - - 1 20
WB	-3.32	-1.69	g3g4	e2e4	r4rk1/1p3p1p/p1n3p1/5bB1/2P4P/N1n2PP1/P3P1K1/R6R w - - 1 21
BB	-1.74	0.59	d4c3	c8g4	r1bqk1nr/ppp1pp1p/2np2p1/8/2PbPB2/2N2N2/PP3PPP/R2QKB1R b KQkq - 1 6
BB	-1.87	0.80	g4f3	e7e5	r2qk1nr/ppp1pp2/2np2p1/7p/2PbPBb1/2NB1N1P/PP3PP1/R2QK2R b KQkq - 0 8
BB	-1.43	1.30	d4c3	h8h5	r2qk1nr/ppp2p2/2np2p1/7P/2PbPp2/2NB1N2/PP3PP1/R2QK2R b KQkq - 0 10
BB	-0.89	0.69	c5d4	e7e6	rnbqkbnr/pp1ppppp/8/2p5/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 2
BB	-2.22	2.22	d8b6	h7h5	r1bqk1nr/pp1p1ppp/2n1p3/2b5/5B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 3 5
BB	-3.78	3.16	e6e5	d7d6	r1bqk1nr/pp1p1pp1/2n1p3/2b4p/5B2/2N1P3/PPP2PPP/R2QKBNR b KQkq - 0 6
BB	-2.78	3.59	e6e5	e8f8	r1bqk1nr/pp3pp1/2npp3/2b4p/5B2/2N1PN2/PPP2PPP/R2QKB1R b KQkq - 1 7
BB	-0.12	0.98	d8b6	d8e8	r1bq1knr/pp3pp1/3p4/3B3p/8/2NQbN2/PPP3PP/R3K2R b KQ - 1 12
BB	0.59	0.91	g8f6	e3c5	r1b1qknr/pp3pp1/3p4/7p/4B3/2NQbN2/PPP3PP/R3K2R b KQ - 3 13
BB	-1.66	2.67	f7f5	c8g4	r1b1qknr/pp3pp1/3p4/2bN3p/4B3/3Q1N2/PPP3PP/R3K2R b KQ - 5 14
BB	0.39	5.45	e8e7	c5b4	r3qknr/ppN2pp1/3p4/2b4p/4B1b1/3Q1N2/PPP3PP/R3K2R b KQ - 7 15
BB	5.84	0.58	g4f3	b4c3	r3qknr/ppN2pp1/3p4/7p/1b2B1b1/2PQ1N2/PP4PP/R3K2R b KQ - 0 16
BB	6.69	2.09	e8e7	e8d8	r3qknr/ppN2pp1/3p4/7p/4B1b1/2PQ1N2/P5PP/R3K2R b KQ - 0 17
BB	8.78	2.85	g8f6	d8a8	N2q1knr/pp3pp1/3p4/7p/4B1b1/2PQ1N2/P5PP/R3K2R b KQ - 0 18
BB	0.47	5.78	d5d4	a5b4	r1b1kb1r/pp2pppp/5n2/q1pp4/4P3/2NP1N2/PPPB1PPP/R2QK2R b KQkq - 1 8
BB	1.28	3.19	b4b6	d5d4	r1b1kb1r/pp2pppp/5n2/2pp4/1q2P3/2NP1N2/PPPB1PPP/1R1QK2R b Kkq - 3 9
BB	4.39	7.85	f6d5	b4b5	r1b1kb1r/pp2pppp/5n2/2pN4/1q1pP3/3P1N2/PPPB1PPP/1R1QK2R b Kkq - 1 10
BB	-1.43	2.18	b5c6	g8g6	r1b1kbr1/pp2pp1p/5p2/1qp1P3/3p4/3P1N2/PPPB1PPP/1R1Q1RK1 b q - 0 13
BB	0.07	0.87	h7h6	e8c8	r3kb2/pp2pp1p/5r2/2p1N3/3p4/3P4/bqPB1PPP/2RQR1K1 b q - 1 18
WB	-0.05	-0.51	c3a2	h2h4	rn1qk2r/ppp2ppb/4p2p/3p4/Pb2n3/1PN1PN2/1BPP1PPP/R2QKB1R w KQkq - 1 9
WB	0.09	-1.22	c3e4	f3d4	rn2k2r/ppp1qppb/4p2p/3p4/Pb2n2P/1PN1PN2/1BPP1PP1/R2QKB1R w KQkq - 1 10
WB	-0.81	-1.34	c3e4	h1h3	rn3rk1/ppp1qppb/4p2p/3p4/Pb1Nn2P/1PN1P3/1BPP1PP1/R2QKB1R w KQ - 3 11
WB	3.86	-3.85	c3e4	d4b5	rn3rk1/ppp2ppb/4p2p/2qp4/Pb1Nn2P/1PN1P2R/1BPP1PP1/R2QKB2 w Q - 5 12
WB	1.34	-5.65	c3e4	h4h5	rn3rk1/1pp2ppb/p3p2p/1Nqp4/Pb2n2P/1PN1P2R/1BPP1PP1/R2QKB2 w Q - 0 13
WB	-3.76	-3.09	c3e4	a4b5	rn3rk1/1pp2ppb/4p2p/1pqp3P/Pb2n3/1PN1P2R/1BPP1PP1/R2QKB2 w Q - 0 14
WB	0.68	-5.68	a8f8	a8a4	R4rk1/1ppn1ppb/4p2p/1Pqp3P/8/1Pb1P2R/2PP1PP1/3QKB2 w - - 1 17
