WB	0.33	-0.82	c2c4	d2d4	rnbqkb1r/pp1ppppp/5n2/2p5/8/6P1/PPPPPPBP/RNBQK1NR w KQkq - 2 3
WB	1.27	-0.83	e2e4	d1d4	r1bqk2r/pp1pppbp/n4np1/2P5/8/2N3P1/PPP1PPBP/R1BQK1NR w KQkq - 3 6
WB	1.34	-0.85	d4d5	c1g5	rn1qk1nr/pb1pppbp/1p4p1/2p5/2PPP3/2N2N2/PP3PPP/R1BQKB1R w KQkq - 1 6
WB	0.39	-0.62	d4b5	d4f3	r2qk1nr/pb1pppbp/1pn3p1/6B1/2PNP3/2N5/PP3PPP/R2QKB1R w KQkq - 1 8
WB	0.27	-0.53	f1e2	h2h4	r2qk2r/pb1pppbp/1pn2np1/6B1/2P1P3/2N2N2/PP3PPP/R2QKB1R w KQkq - 3 9
WB	-0.08	-0.89	d1d2	a2a4	r2q1rk1/pb1pppbp/1pn2np1/6B1/2P1P2P/2N2N2/PP3PP1/R2QKB1R w KQ - 1 10
WB	-0.60	-0.91	d1d2	e4e5	r2q1rk1/pb1pppbp/1p3np1/6B1/PnP1P2P/2N2N2/1P3PP1/R2QKB1R w KQ - 1 11
WB	-1.31	-9.51	f1e2	d1d4	r2q1rk1/pb1pppbp/1p4p1/4P1B1/PnP3nP/2N2N2/1P3PP1/R2QKB1R w KQ - 1 12
WB	-7.11	-8.37	d4d2	c4c5	r2q1rk1/p2pppbp/1p4p1/4P1B1/PnPQ2nP/2N2b2/1P3PP1/R3KB1R w KQ - 0 13
WB	1.94	-2.08	b2c3	b4c3	r2q1rk1/p2ppp1p/1p4p1/2P3B1/PQ4nP/2b2b2/1P3PP1/R3KB1R w KQ - 0 15
WB	0.31	-1.03	h4h5	a1d1	r2q1rk1/pb1ppp1p/1p4p1/2P3B1/P5nP/2Q5/1P3PP1/R3KB1R w KQ - 1 16
WB	-0.50	-1.38	g5h6	g5e3	r2q1rk1/pb1ppp1p/1p3np1/2P3B1/P6P/2Q5/1P3PP1/3RKB1R w K - 3 17
WB	5.52	-2.56	h5g6	c5b6	r2q1r2/pb1pppk1/1p3npp/2P4P/P7/2Q1B3/1P3PP1/3RKB1R w K - 0 19
BB	0.81	4.47	d5d7	f6e4	r4rk1/ppp1ppbp/2n2np1/3q1b2/8/1P1P1NP1/PB2PPBP/RN1Q1RK1 b - - 2 9
BB	2.57	2.88	d5c5	f7f6	r4r2/ppp1ppkp/2n3p1/3q1b2/4n3/1P1P1NP1/P1Q1PPBP/RN3RK1 b - - 1 11
BB	0.66	4.94	d5d6	a7a6	r4r2/ppp1p1kp/2n2pp1/3q1b2/8/1PQP1NP1/P3PPBP/R4RK1 b - - 0 13
BB	-1.73	2.85	d5d4	d5b5	r4r2/1pp1p1kp/p1n2pp1/3q1bN1/8/1PQP2P1/P3PPBP/R4RK1 b - - 1 14
BB	0.61	6.17	b5b6	d8d3	3r1r2/1pp1p1kp/p1n2pp1/1q3b2/8/1PQP1NP1/P3PPBP/R1R3K1 b - - 5 16
BB	6.43	1.05	f8d8	b5d3	5r2/1pp1p1kp/p1n2pp1/1q3b2/8/1PQP1NP1/P4PBP/R1R3K1 b - - 0 17
WB	2.26	-2.18	e4e5	c1f4	r1bqk2r/p3ppbp/1pnp1np1/2p5/2P1P3/2NP2P1/PP2NPBP/R1BQK2R w KQkq - 0 8
WB	0.29	-1.70	e4f5	d2c3	r2q1rk1/pb4bp/1p1p2p1/2p1pp2/Q1P1P1n1/P2P2P1/1P1BNPBP/R4RK1 w - - 0 15
WB	0.69	-1.52	d3e4	g2e4	r2q1rk1/pb4bp/1p1p2p1/2p1p3/Q1P1p1n1/P1BP2P1/1P2NPBP/R4RK1 w - - 0 16
WB	0.31	-1.88	a4c2	a4c6	r2q1rk1/p5bp/1p1p1np1/2p1p3/Q1P1P3/P1B3P1/1P2NP1P/R4RK1 w - - 1 18
WB	2.98	-0.82	a1d1	e6e5	r2q1r1k/p5bp/1p2Qnp1/2p1p3/2P1P3/P1B3P1/1P2NP1P/R4RK1 w - - 3 21
