BB	-1.47	2.56	e5e4	c8e6	r1bqkb1r/pp3ppp/2n2n2/2P1p3/1P1p4/P4N2/N1P1PPPP/R1BQKB1R b KQkq - 0 7
BB	-0.32	0.99	a7a5	h7h5	r2qkb1r/pp3ppp/2n1bn2/2P1p3/1P1p4/P4N2/NBP1PPPP/R2QKB1R b KQkq - 2 8
BB	0.46	1.16	f8e7	d4c3	r2qkb1r/pp3pp1/2n1bn2/2P1p2p/1P1p4/P1P2N2/NB2PPPP/R2QKB1R b KQkq - 0 9
BB	1.35	1.52	a7a5	a8c8	r2qkb1r/pp3pp1/2n1bn2/2P1p2p/1P6/P1N2N2/1B2PPPP/R2QKB1R b KQkq - 0 10
BB	2.75	1.04	e6b3	c8d8	2r1kb1r/pp3pp1/2n1bn2/2P1p2p/1P2P3/P1N2N2/1B3PPP/3RKB1R b Kk - 0 12
BB	3.67	2.41	d8d1	f6g4	3rkb1r/pp3pp1/2n1bn2/1BP1p2p/1P2P3/P1N2N2/1B3PPP/3RK2R b Kk - 2 13
BB	4.18	0.51	b7c6	b7c6	3k1b1r/pp3pp1/2B1b3/2P1p2p/1P2P1n1/P1N2N2/1B3PPP/4K2R b K - 0 15
WB	3.32	-3.41	c4d5	c3d5	r1bqkbnr/ppp2ppp/2n5/3pp3/2P5/2N2N2/PP1PPPPP/R1BQKB1R w KQkq - 0 4
WB	2.19	-3.05	f3d4	b3a4	r1bqkb1r/ppp2ppp/8/3Pp3/3n4/1Q3N2/PP1PPPPP/R1B1KB1R w KQkq - 1 7
WB	2.30	-1.61	f3d4	d5c6	r1bqkb1r/pp3ppp/2p5/3Pp3/Q2n4/5N2/PP1PPPPP/R1B1KB1R w KQkq - 0 8
WB	2.93	-3.67	e5c6	d2d4	r1b1kb1r/pp3ppp/2n2q2/4N3/Q7/8/PP1PPPPP/R1B1KB1R w KQkq - 1 10
WB	-0.56	-1.88	e5c6	e5f3	r1b2rk1/pp3ppp/2n2q2/4N3/Q2P4/8/PP1KPPPP/R4B1R w - - 1 13
WB	-3.35	-1.05	f1d3	f1e2	r2r2k1/pp3ppp/2n2q2/8/Q2P2b1/4PN2/PP1K1PPP/R4B1R w - - 1 15
WB	-5.51	-994.39	d2e1	f3b7	r2r2k1/pp3ppp/5q2/8/Q2n4/4PB2/PP1K1PPP/R6R w - - 0 17
WB	-10.81	-989.11	e3d4	a4a7	1r1r2k1/pB3ppp/5q2/8/Q2n4/4P3/PP1K1PPP/R6R w - - 1 18
WB	-11.86	-988.08	d2e2	b7d5	1r1r2k1/QB3ppp/5q2/1n6/8/4P3/PP1K1PPP/R6R w - - 1 19
BB	-2.86	0.80	c8a6	e8g8	r1bqk2r/p1p2ppp/2p5/2bp4/4n3/1BP5/PP3PPP/RNBQ1RK1 b kq - 1 9
BB	-2.14	2.94	e4f6	a8b8	r1bq1rk1/p1p2ppp/2p5/2bp4/4n3/1BP5/PP1N1PPP/R1BQ1RK1 b - - 3 10
BB	-1.34	0.93	c8a6	c5d6	1rb3k1/p1p2ppp/2p5/2b3B1/4p3/1BPr4/PP3PPP/3R1RK1 b - - 3 14
BB	-1.08	7.76	c8f5	b8b5	1rb3k1/p1p2ppp/2pb4/6B1/8/1BPp4/PP3PPP/4R1K1 b - - 1 16
BB	6.67	993.32	h7h5	g8h8	2b1Rbk1/p1p1Bppp/2p5/1r6/8/1BPp4/PP3PPP/6K1 b - - 5 18
WB	0.04	-2.71	b3c5	d3d2	r4rk1/4bppp/ppqpbn2/2n1p3/P3P3/1NNQB3/1PP1BPPP/R4RK1 w - - 6 15
WB	-2.67	-1.03	c3e4	d2d3	r4rk1/4bppp/ppqpbn2/4p3/P3n3/1NN1B3/1PPQBPPP/R4RK1 w - - 0 16
WB	-4.05	-0.89	e3b6	c3c4	r1r3k1/4bppp/pp1pbn2/4p3/P7/1NP1B3/2P1BPPP/R4RK1 w - - 1 19
WB	-4.86	-0.81	f1c1	e3d2	r1r3k1/4bppp/pp1p4/3np3/P1b5/1N1BB3/2P2PPP/R4RK1 w - - 2 21
WB	6.22	-4.05	c1g5	a1b1	r3k2r/pbp1bppp/2pq4/3p4/3P4/2PB4/P1P2PPP/R1BQR1K1 w kq - 3 11
WB	2.98	-2.30	c1a3	d1f3	r1b2rk1/p1p1bppp/2pq4/3p4/3P4/1RPB4/P1P2PPP/2BQR1K1 w - - 7 13
WB	0.80	-2.18	e1e8	g1f1	r1bqr1k1/p1p2ppp/2p5/3p4/3P4/R1PB1Q2/P1P2PPP/4R1K1 w - - 1 16
WB	0.47	-0.94	f3f6	g2g4	r1b3k1/p1p2p1p/2p5/3p2p1/3P4/1RPB1Q2/P1PK1PPq/8 w - - 0 20
BB	-0.46	0.61	g4f3	g4f5	r2qkb1r/pp3ppp/2n1pn2/2pp4/3P1Bb1/2N1PN1P/PPP1BPP1/R2QK2R b KQkq - 0 7
BB	-0.26	0.81	a7a6	h7h5	r2qkb1r/pp3ppp/2n1pn2/2pp1b2/3P1B2/2N1PN1P/PPP1BPP1/R2Q1RK1 b kq - 2 8
BB	0.00	1.92	c4b3	f6e4	r2qkb1r/pp3pp1/2n1pn2/3p1b1p/P1pP1B2/1PN1PN1P/2P1BPP1/R2Q1RK1 b kq - 0 10
BB	-0.45	3.17	f8b4	g7g6	r2qkb1r/pp3pp1/2n1p3/5b1p/P2PpB2/1Pp1P2P/2P1BPP1/RN1Q1RK1 b kq - 1 13
