BB	-1.00	1.12	e7e6	b8c6	rn1qkb1r/1pp1pppb/p4n1p/3p4/3P4/2N2NP1/PPP1PPBP/R1BQK2R b KQkq - 5 7
BB	-0.42	0.74	c6e5	h7f5	r2qkb1r/1pp2ppb/p1n1pn1p/3pN3/3P4/2N3P1/PPP1PPBP/R1BQ1RK1 b kq - 1 9
BB	-0.10	0.71	c6e5	f6e4	r2qkb1r/1pp2pp1/p1n1pn1p/3pNb2/3P4/2N3P1/PPP1PPBP/R1BQR1K1 b kq - 3 10
BB	-0.56	2.19	f8d6	b8b5	1r1qkb1r/2p2pp1/p1p1p1bp/3p4/3PP1P1/2P2P2/P1P1Q1BP/R1B1R1K1 b k - 2 16
BB	2.11	1.10	c6c5	e8d7	3qkb1r/2p2pp1/p1p1p1bp/Pr6/2QPP1P1/5P2/2P3BP/R1B1R1K1 b k - 0 20
WB	-0.86	-0.61	b2b3	f2f4	r1bq1rk1/1p3pbp/2pp2p1/2n1p3/p1P5/P1NPP1P1/1P3PBP/1RBQ1RK1 w - - 0 15
WB	-1.37	-1.12	e3e4	d1c2	r1bqr1k1/1p3pbp/2pp2p1/2n5/p1P2R2/P1NPP1P1/1P4BP/1RBQ2K1 w - - 1 17
WB	-2.58	-0.54	f4f1	d3d4	r1bqr1k1/1p3pbp/2pp2p1/8/p1P2R2/PnNPP1P1/1PQ3BP/1RB3K1 w - - 3 18
WB	-3.28	-1.77	c2f2	f4e4	r1bqr1k1/1p3p1p/2pp2pb/8/p1PP1R2/PnN1P1P1/1PQ3BP/1RB3K1 w - - 1 19
WB	-5.09	-0.62	b1c1	c2c1	r1bqr1k1/1p3p1p/2pp2pb/8/p1PPR3/P1N1P1P1/1PQ3BP/1Rn3K1 w - - 0 20
WB	4.50	-0.63	a1d1	a1d1	r1bqk2r/ppp3pp/2n1pp2/b3P3/2P5/B1P2N2/P1Q2PPP/R3KB1R w KQkq - 0 11
WB	4.30	-3.16	f1d3	c2b3	r2qk2r/pppb2pp/2n1pp2/b3P3/2P5/B1P2N2/P1Q2PPP/3RKB1R w Kkq - 2 12
WB	1.36	-2.54	f1d3	h2h4	r2qk2r/pppb2pp/2n1p3/b3p3/2P5/BQP2N2/P4PPP/3RKB1R w Kkq - 0 13
WB	0.17	-7.19	f1d3	c4c5	r3k2r/pppb2pp/2n1pq2/b3p3/2P4P/BQP2N2/P4PP1/3RKB1R w Kkq - 1 14
WB	-6.76	-1.12	d1d7	f3d2	r3k2r/pppb2pp/2n1pq2/b1P5/4p2P/BQP2N2/P4PP1/3RKB1R w Kkq - 0 15
WB	-2.54	-2.99	f1b5	h1h3	r3k2r/pppb2pp/2n1p3/b1P5/4p2P/BQq5/P2N1PP1/3RKB1R w Kkq - 0 16
WB	-3.60	-0.68	a2b3	h3b3	r3k2r/pppb2pp/2n1p3/b1P5/4p2P/Bq5R/P2N1PP1/3RKB2 w kq - 0 17
WB	-4.12	-1.79	b3b2	b3b7	r3k2r/pppb2pp/4p3/b1P5/3np2P/BR6/P2N1PP1/3RKB2 w kq - 1 18
WB	-5.25	-11.84	d2c4	b7b3	r1b1k2r/pRp3pp/4p3/b1P5/4p2P/B7/P1nNKPP1/3R1B2 w kq - 3 20
BB	-8.80	0.81	b4c2	g7f6	r3kb1r/5ppp/1p3B2/q3pb2/Nn6/1Pp2N2/P3PPPP/R1Q1KB1R b KQkq - 0 13
BB	-15.64	2.01	c3c2	e8c8	r3kb1r/5p1p/1p3p2/q3p3/Nn2b3/1Pp2N2/P4PPP/R1QK1B1R b kq - 1 15
BB	-16.31	7.80	b4c2	a5b5	2kr1b1r/5p1p/1p3p2/q3p3/Nn2b3/1Pp2N2/P3KPPP/R1Q2B1R b - - 3 16
BB	-8.71	5.48	b5c6	b4c2	2kr1b1r/5p1p/1p3p2/1q2p3/Nn2b3/1Pp2N2/P4PPP/R1Q1KB1R b - - 5 17
BB	-4.00	6.72	b5f1	e4c2	2kr1b1r/5p1p/1p3p2/1q2p3/N3b3/1Pp2N2/P1Q2PPP/R3KB1R b - - 0 18
BB	2.85	3.55	f8a3	f8c5	2kr1b1r/5p1p/1p3p2/1B2p3/N7/1Pp2N2/P1b2PPP/R3K2R b - - 0 19
BB	-8.45	0.72	b4c2	g7f6	r3kb1r/5ppp/1p3B2/q3pb2/Nn6/1Pp2N2/P3PPPP/R1Q1KB1R b KQkq - 0 13
BB	-13.21	4.68	b4c2	a5b5	r3kb1r/5p1p/1p3p2/q3p3/Nn2b3/1Pp2N2/P3KPPP/R1Q2B1R b kq - 1 15
BB	-8.57	1.82	b5a5	b4d3	r3kb1r/5p1p/1p3p2/1q2p3/Nn2b3/1Pp2N2/P4PPP/R1Q1KB1R b kq - 3 16
BB	-6.95	1.72	e4d3	b5d3	r3kb1r/5p1p/1p3p2/1q2p3/N3b3/1PpB1N2/P4PPP/R1Q1K2R b kq - 0 17
BB	-5.47	0.97	d3c3	b6b5	r3kb1r/5p1p/1p3p2/4p3/N3b3/1PQq1N2/P4PPP/R3K2R b kq - 0 18
BB	-5.14	2.94	f8b4	d3e4	r3kb1r/5p1p/5p2/1p2p3/8/1P1b1N2/PN3PPP/R3K2R b kq - 1 20
WB	4.38	-3.49	e4e5	d2c1	r1b1kb1r/1pp1pppp/pqn2n2/8/3PP3/2N2N2/PP1B1PPP/R2QKB1R w KQkq - 1 8
WB	0.74	-3.10	d4d5	h2h4	r3kb1r/1pp1pppp/pqn2n2/8/3PP1b1/2N2N2/PP3PPP/R1BQKB1R w KQkq - 3 9
WB	-2.37	-1.75	c3a4	d1b3	2kr1b1r/1pp1pppp/pqn2n2/8/3PP1bP/2N2N2/PP3PP1/R1BQKB1R w KQ - 1 10
WB	-3.95	-0.73	d4d5	g2f3	2kr1b1r/1pp1pppp/p1n2n2/8/3PP2P/1PN2b2/1P3PP1/R1B1KB1R w KQ - 0 12
WB	-4.78	-4.87	a1a4	h3f1	2kr1b1r/1pp2ppp/p3pn2/8/3nP2P/1PN2P1B/1P3P2/R1B1K2R w KQ - 0 14
WB	-9.05	-1.00	c1g5	e2e1	2kr1b1r/1pp2ppp/p3pn2/8/4P2P/1PN2P2/1P2KP2/n1B2B1R w - - 0 16
WB	-10.45	-11.27	f1g2	h1g1	2kr3r/1pp2ppp/p3pn2/8/1b1nP2P/1PN5/1P3P2/2B1KB1R w - - 4 21
WB	0.79	-0.66	e2e4	g1f3	r1bqkbnr/pp1p1ppp/2p5/3Pp3/1n6/2N3P1/PPP1PP1P/R1BQKBNR w KQkq - 0 5
WB	1.48	-2.90	c3d5	f3e5	r1bqkbnr/pp1p1ppp/2p5/3np3/8/2N2NP1/PPP1PP1P/R1BQKB1R w KQkq - 0 6
WB	-1.43	-6.06	d4d3	e5c4	r1b1k1nr/pp1p1ppp/2p5/q1b1N3/3Q4/2P3P1/P1P1PP1P/R1B1KB1R w KQkq - 3 9
WB	-8.01	-0.62	f1b1	a2a4	r1b1k2r/p4ppp/1p3n2/2pp4/5B2/1N2P1P1/PbP2PBP/5RK1 w kq - 0 17
WB	-8.52	-0.59	f2f3	b3a1	r3k2r/p4ppp/1p3n2/2pp1b2/P4B2/1N2P1P1/1bP2PBP/5RK1 w kq - 1 18
WB	-8.77	-0.73	a4a5	h2h4	2kr3r/p4ppp/1p3n2/2pp1b2/P4B2/4P1P1/1bP2PBP/N4RK1 w - - 3 19
WB	-9.44	-0.52	g1h2	f4g5	2kr3r/p4ppp/1p6/2pp1b1n/P4B1P/4P1P1/1bP2PB1/N4RK1 w - - 1 20
WB	-9.75	-1.89	e3e4	f1b1	2kr3r/p5pp/1p3p2/2pp1bBn/P6P/4P1P1/1bP2PB1/N4RK1 w - - 0 21
WB	3.16	-1.23	a1b1	d1f3	2kr3r/1pp2ppp/2q2n2/p2p4/P7/1PN1P3/2PP1PPP/R2Q1RK1 w - - 0 13
