BB	-0.16	0.53	c5e3	a7a5	r2q1rk1/pppb1pp1/2np1n1p/2bNp3/2B1P3/3PBN1P/PPP2PP1/R2Q1RK1 b - - 3 9
BB	-0.41	5.87	f6d5	c6b4	r2q1rk1/1ppb1pp1/2np1n1p/pBbNp3/4P3/3PBN1P/PPP2PP1/R2Q1RK1 b - - 1 10
BB	0.07	6.25	b4d5	d8d7	r2q1rk1/1ppB1pp1/3p1n1p/p1bNp3/1n2P3/3PBN1P/PPP2PP1/R2Q1RK1 b - - 0 11
BB	-0.17	0.91	c5e3	a5b4	r4rk1/1ppq1pp1/3p1n1p/p1b1p3/1N2P3/3PBN1P/PPP2PP1/R2Q1RK1 b - - 0 12
BB	-0.12	1.32	e6b6	a8e8	r5k1/1pp2pp1/4qn1p/4p3/2P1P3/1p1P1N1P/1P3PP1/3Q1RK1 b - - 0 18
WB	5.26	-10.78	c1g5	g6g5	r2k1b1r/pp1bq3/3pp1Q1/2nP4/3p4/8/PPP3PP/RNB2RK1 w - - 1 17
WB	-4.55	-1.64	b1d2	a2a4	r2k3r/pp2b3/3pb3/8/3pn3/8/PPP3PP/RNB2RK1 w - - 0 20
BB	-5.31	5.31	d4d7	d4d6	r1b2rk1/p1P2ppp/2p5/2b5/2Pq1P2/2P3P1/P2BQ2P/R3KB1R b KQ - 0 16
BB	0.00	1.21	c8f5	a7a5	r1b2rk1/p1P2ppp/2p5/2b1P3/2P5/2P3P1/P2B3P/R3KB1R b KQ - 0 18
BB	0.44	1.09	a8a7	a8a6	r1b2rk1/2P2ppp/2p5/p1b1P3/2P5/2P3P1/P2B2BP/R3K2R b KQ - 1 19
BB	1.21	1.07	c5a3	a6b6	2b2rk1/2P2ppp/r1p5/p1b1P3/2P5/2P3P1/P2B2BP/2KR3R b - - 3 20
BB	-4.76	2.00	d8g5	c8e6	r1bqkb1r/ppp2ppp/2n5/1B2p3/4p3/8/PPPP1PPP/R1BQK1NR b KQkq - 1 7
BB	-3.89	1.41	d8d6	f8b4	r2qkb1r/ppp2ppp/2n1b3/1B2p3/4p3/3P4/PPP2PPP/R1BQK1NR b KQkq - 0 8
BB	-2.38	2.47	d4c3	e8d7	r3k2r/ppp2ppp/2n1b3/1B2p3/3qp3/2QP4/PPP2PPP/R3K1NR b KQkq - 2 11
BB	-0.08	2.30	a7a6	h7h5	r6r/pppk1ppp/2n1b3/1B6/3pP3/8/PPP2PPP/R3K1NR b KQ - 0 13
WB	6.91	-4.78	d4d5	c3b1	rn2kbnr/p3pppp/q1p1b3/P3N3/1ppPP3/2N5/1P3PPP/R1BQKB1R w KQkq - 3 9
WB	2.68	-2.17	e5d7	c1d2	r3kbnr/p2npppp/q1p1b3/P3N3/1ppPP3/8/1P3PPP/RNBQKB1R w KQkq - 5 10
WB	2.63	-2.63	e5d7	h2h4	1r2kbnr/p2npppp/q1p1b3/P3N3/1ppPP3/8/1P1B1PPP/RN1QKB1R w KQk - 7 11
WB	2.58	-1.71	b1a3	b1c3	1r2kbnr/p3pppp/q1p1b3/P3P3/2p1P2P/1p6/1P1B1PP1/RN1QKB1R w KQk - 0 13
WB	4.16	-1.50	f2f4	d2e3	1r2kb1r/p4ppp/q1p1bp2/P7/2p1P2P/1pN5/1P1B1PP1/R2QKB1R w KQk - 0 15
WB	4.46	-8.93	d1b3	e3d4	3rkb1r/p4ppp/q1p1bp2/P7/2p1P2P/1pN1B3/1P3PP1/R2QKB1R w KQk - 2 16
WB	-0.79	-8.42	c3d5	c3e2	3rkb1r/p4ppp/q3bp2/P1p5/2pBP2P/1pN5/1P3PP1/R2QKB1R w KQk - 0 17
WB	-9.42	-0.63	d1d4	e2d4	3rkb1r/p4ppp/q3bp2/P7/2ppP2P/1p6/1P2NPP1/R2QKB1R w KQk - 0 18
WB	-8.83	-1.35	d1b3	d4e6	3rk2r/p4ppp/q3bp2/P1b5/2pNP2P/1p6/1P3PP1/R2QKB1R w KQk - 1 19
WB	-10.49	-1.15	f1e2	d1a1	4k2r/p5pp/q3pp2/P1b5/2p1P2P/1p6/1P3PP1/3RKB1R w Kk - 0 21
